"Date","Time","Scan","Foraging","Roosting","Alert","Preening"
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,1,0,0
2010-02-14,"Sunset","4",0,0,1,0
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","4",0,0,0,1
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",1,0,0,0
2010-02-14,"Sunset","5",0,1,0,0
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","5",0,0,0,1
2010-02-14,"Sunset","6",1,0,0,0
2010-02-14,"Sunset","6",1,0,0,0
2010-02-14,"Sunset","6",1,0,0,0
2010-02-14,"Sunset","6",1,0,0,0
2010-02-14,"Sunset","6",1,0,0,0
2010-02-14,"Sunset","6",1,0,0,0
2010-02-14,"Sunset","6",1,0,0,0
2010-02-14,"Sunset","6",0,1,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",1,0,0,0
2010-02-18,"Sunrise","1",0,0,0,1
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",1,0,0,0
2010-02-18,"Sunrise","2",0,1,0,0
2010-02-18,"Sunrise","2",0,1,0,0
2010-02-18,"Sunrise","2",0,0,0,1
2010-02-18,"Sunrise","2",0,0,0,1
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",1,0,0,0
2010-02-18,"Sunrise","3",0,0,0,1
2010-02-18,"Sunrise","3",0,0,0,1
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",1,0,0,0
2010-02-18,"Sunrise","4",0,0,0,1
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",1,0,0,0
2010-02-18,"Sunrise","5",0,1,0,0
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","5",0,0,0,1
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",1,0,0,0
2010-02-18,"Sunrise","6",0,0,0,1
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",1,0,0,0
2010-02-18,"Midday","1",0,0,0,1
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",1,0,0,0
2010-02-18,"Midday","2",0,1,0,0
2010-02-18,"Midday","2",0,1,0,0
2010-02-18,"Midday","2",0,1,0,0
2010-02-18,"Midday","2",0,1,0,0
2010-02-18,"Midday","2",0,0,1,0
2010-02-18,"Midday","2",0,0,1,0
2010-02-18,"Midday","2",0,0,0,1
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",1,0,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,1,0,0
2010-02-18,"Midday","3",0,0,0,1
2010-02-18,"Midday","3",0,0,0,1
2010-02-18,"Midday","3",0,0,0,1
2010-02-18,"Midday","3",0,0,0,1
2010-02-18,"Midday","3",0,0,0,1
2010-02-18,"Midday","3",0,0,0,1
2010-02-18,"Midday","3",0,0,0,1
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",1,0,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,1,0,0
2010-02-18,"Midday","4",0,0,1,0
2010-02-18,"Midday","4",0,0,1,0
2010-02-18,"Midday","4",0,0,1,0
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","4",0,0,0,1
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
2010-02-18,"Midday","5",1,0,0,0
